"Age","Needle_0to1yr(X3)","Needle_1to2yr(X4)","Needle_2plus_yr(X5)","Live_branch(X6)","Dead_branch(X7)","Stem_wood(X8)","Coarse_root(X9)","Needle_litter(X10)","Branch_litter(X11)","Stem_litter(X12)","Coarse_root_litter(X13)","Live_fine_root(X14)","Fine_root_litter(X15)","Stem_bark(X16)","SPHA","BA","HT","GCL","Vol","dens","CTREES","CSHRUB","CSTAND","CFAS","CSTEM","C_branch_live","C_branch_dead","CROOTL","CROOTD","C_needle_litter","C_branch_litter","C_stem_litter","cfrac_bark","AGL","BGL","DWL","FL","Total","Plot"
21.7,1.27209945314551,0.619025440963622,0.149024147617275,14.538173386415,0.0629561314259731,47.6861339080322,12.4583484079083,4.39927751234125,0.432972144177126,1.24323878078877,0.0998200332176571,1.84788364504296,4.90250416451364,4.92314246943928,249.497368902208,21.3797467753529,18.3593986463401,15.2050395515428,135.755900208433,0.43066717380946,47.3172998125143,3.435978,50.7532778125143,1.02007452086321,26.3046381887357,7.26908669320749,0.0314780657129866,7.15311602647564,2.50116209886565,2.19963875617063,0.216486072088563,0.621619390394385,0.550631640974137,34.9099419758896,7.21192388012215,0.680930818701258,2.48377632345045,45.2865729981634,"HighT2"
22.7,1.32827701500686,0.636049726572757,0.154756360240905,16.3546212808672,0.116619372747112,54.5053926845698,14.1972246588368,4.68489685533143,0.379827053587126,1.10842646426859,0.0810097678844062,1.96197535562582,5.12502746653099,5.64078488950765,249.201322137811,23.0811216656324,18.9228600033934,15.6210344957378,150.580105448822,0.433592728184344,53.1374444757887,3.666958,56.8044024757887,1.05954155091026,30.0730887870387,8.17731064043361,0.0583096863735561,8.07960000723132,2.6030186172077,2.34244842766571,0.189913526793563,0.554213232134295,0.550721600237235,39.6903153635776,8.14569778650746,0.603044169701569,2.60326808918414,51.0423254089708,"HighT2"
23.7,1.37299282194915,0.664138507503429,0.159012431643189,18.1962399288987,0.20434695634733,61.6367802395805,16.0112280092757,4.95453647195908,0.333205247905413,0.988232707727699,0.0657441425447705,2.02575966675685,5.4029762173736,6.39306252311731,248.871437424659,24.7962153232082,19.4539537925674,16.0123160490536,165.847012261468,0.436300175478273,59.2041279362913,3.904338,63.1084659362914,1.09807188054789,34.0149213813489,9.09811996444934,0.102173478173665,9.01849383801627,2.73436017995919,2.47726823597954,0.166602623952706,0.494116353863849,0.550789589985677,44.6742642891946,9.09195880451175,0.534366263088142,2.71789924401035,57.0184886008049,"HighT2"
24.7,1.41299492989687,0.686496410974576,0.166034626875857,20.0381320492619,0.340785999713218,69.0475611501241,17.8923036499224,5.21278829883818,0.292306027659613,0.881072327398141,0.0533551989077988,2.10176011700094,5.63206808447461,7.17643938950317,248.504939632549,26.521004148857,19.9540283710968,16.3801506794155,181.495120833249,0.438758252696388,65.4670491302756,4.148118,69.6151671302756,1.13276298387365,38.1120002698136,10.0190660246309,0.170392999856609,9.99703188346167,2.8427116416912,2.60639414941909,0.146153013829806,0.44053616369907,0.550840975532135,49.8353541251754,10.0781523639533,0.473754755837111,2.82961848381987,63.2168797287857,"HighT2"
25.7,1.44785394558715,0.706497464948434,0.171624102743644,21.8514737201622,0.543269307242788,76.7044121959487,19.8322642049899,5.45825810771312,0.256426975094933,0.785532031106056,0.0433008499358277,2.15846196765041,5.85603285604923,7.9873022275589,248.099254058851,28.2518180699352,20.4244617795961,16.7257881430161,197.465341074555,0.441213062072172,71.9013549783656,4.398298,76.2996529783656,1.16298775663962,42.3458572117538,10.9257368600811,0.271634653621394,10.9953630863201,2.94966685299253,2.72912905385656,0.128213487547466,0.392766015553028,0.550879811892694,55.1485269509501,11.0842627491861,0.420218270688235,2.93734813256334,69.5903561033878,"HighT2"
26.7,1.47846430754037,0.723926972793577,0.176624366237108,23.6057366998153,0.830760496371334,84.5787760655844,21.82413671919,5.68797407678151,0.224951890601818,0.700351778968955,0.0351411604407122,2.21359883294988,6.04858872237924,8.82253329680324,247.652033836449,29.9853319815584,20.8666422221099,17.0504518558992,213.701500555362,0.443754211988913,78.4757826932287,4.654878,83.1306606932287,1.18950782328553,46.7006546811938,11.8028683499077,0.415380248185667,12.0188677760699,3.04186494140998,2.84398703839076,0.112475945300909,0.350175889484478,0.550909163782582,60.592763042451,12.1157154853289,0.372894920280701,3.03924394723503,76.1206173952957,"HighT2"
27.7,1.50522868764021,0.739232153770187,0.180981743198394,25.2698513800207,1.22194052663191,92.6447390084298,23.8616140473988,5.90074510738064,0.197340209884699,0.624408165271568,0.0285190974068641,2.25937137241514,6.22372083616686,9.67929166904804,247.161181367089,31.7185569052757,21.281952476324,17.355331582006,230.150738594925,0.446382179195597,85.1684920023319,4.917858,90.0863500023319,1.2127212923044,51.1620153387389,12.6349256900104,0.610970263315954,13.060492709907,3.12611996678686,2.95037255369032,0.0986701049423495,0.312204082635784,0.55093134746374,66.147721213083,13.1653993059221,0.331034122177965,3.13441585307439,82.7785704942575,"HighT2"
28.7,1.52831058401184,0.752614343820104,0.184808038442547,26.8144809677041,1.73258488145244,100.877723764372,25.9387192133039,6.09612410399095,0.173117720118518,0.556699602350961,0.0231449077577962,2.30019418954294,6.3764430599828,10.5548778718684,0,0,0,,0,0.449097440441211,91.9549216243597,5.187238,97.1421596243597,1.23286648313725,55.7163008181202,13.407240483852,0.866292440726222,14.1194567014234,3.1997939838703,3.04806205199548,0.0865588600592589,0.27834980117548,0.550948113529285,71.7930456168826,14.23252412274,0.29398116662514,3.22239029759227,89.5419412038401,"HighT2"
10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0.2,0.2,0,0,0,1.224322,1.224322,0,0,0,0,0,0,0,0,0,0.541518876732864,0,0,0,0,0,"HighT1"
11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,28.5294712492984,14.6906641125007,12.3696996002471,149.04348290396,0.392096585660212,0,1.381062,1.381062,0,0,0,0,0,0,0,0,0,0.543834321183961,0,0,0,0,0,"HighT1"
12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,14.0761701331709,17.6910639963921,14.5913825771348,86.476911842638,0.396612254443093,0,1.544202,1.544202,0,0,0,0,0,0,0,0,0,0.545584296454344,0,0,0,0,0,"HighT1"
13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,16.4774414748073,19.1040052312089,15.6227010581507,108.421814166987,0.400986683566156,0,1.713742,1.713742,0,0,0,0,0,0,0,0,0,0.546906899311649,0,0,0,0,0,"HighT1"
14.1,2.57499894889499,0,0,3.33633042232484,0,9.77347607688539,2.62196129984205,0,0,0,0,4.5238298594014,0,0.988707256796156,270,18.8858051833766,20.4552630648839,16.6010774635842,132.182507317502,0.405222239670334,11.9096519320724,1.889682,13.7993339320724,1.2874994744475,5.38109166684077,1.66816521116242,0,3.57289557962172,0,0,0,0,0.547906501047603,8.4239792037712,3.61027680161623,0,0,12.0342560053874,"HighT1"
15.1,2.55038062594515,1.2874994744475,0,6.83068848232963,0.000333444393645613,20.4524788792559,5.45670016119583,1.2874994744475,0,0,0,2.58090263602693,6.7857447891021,2.07593069598291,270,21.276933747522,21.7437738073089,17.5273399054998,157.444550958303,0.409318664367508,24.6540793315635,2.072022,26.7261013315635,1.91894005019632,11.2642047876194,3.41534424116482,0.000166722196822806,4.01880139861138,3.39287239455105,0.643749737223748,0,0,0.548661983787568,16.7603172241834,4.05794222788457,0,0.661774729866013,21.480034181934,"HighT1"
16.1,2.61140504194502,1.27519031297258,0.321874868611874,10.4396491493416,0.00636738331170958,31.9054343693831,8.47029548887833,3.24626952557409,0,0,0,3.81934984226079,7.12851145280941,3.24912559582004,270,23.6327160963081,22.9693920303772,18.4027364431857,183.906074119023,0.413273220844477,36.2367365154543,2.260762,38.4974985154543,2.10423511176473,17.5772799826016,5.21982457467078,0.00318369165585479,6.14482266556956,3.5642557264047,1.62313476278704,0,0,0.549232965359384,25.1327172787195,6.20112613861043,0,1.66858253614508,33.002425953475,"HighT1"
17.1,2.6519506522274,1.30570252097251,0.318797578243144,14.1071338650758,0.0397169598225443,43.9993330771834,11.6293434583229,5.11909865373932,0,0,0,3.41591861456759,9.1507102607397,4.49497574002451,270,25.9392967235039,24.1326795215914,19.2288158156992,211.279866490746,0.417080840466936,48.1163406904594,2.455902,50.5722426904594,2.13822537572153,24.247154408604,7.05356693253789,0.0198584799112721,7.52263103644526,4.57535513036985,2.55954932686966,0,0,0.549664503948033,33.7529455373015,7.58876338162929,0,2.63121670802201,43.9729256269528,"HighT1"
18.1,2.67690120992564,1.3259753261137,0.326425630243127,17.7493415016451,0.151135830438462,56.60246043798,14.9013265302436,6.62173789208526,0,0,0,3.7833866775399,9.51621884700644,5.79984894347655,270,28.1857948546763,25.2347381432869,20.0073360287583,239.294672275746,0.420734269383447,59.7273794133489,2.657442,62.3848214133489,2.16465108314124,31.2011546907283,8.87467075082254,0.0755679152192312,9.34235660389176,4.75810942350322,3.31086894604263,0,0,0.549990653797145,42.6786913312969,9.4224202446564,0,3.40357327653182,55.5046848524852,"HighT1"
19.1,2.68652703225771,1.33845060496282,0.331493831528426,21.2441262366602,0.428318618891109,69.5867587762779,18.2549858014714,7.83051080637827,0,0,0,3.71703379299578,10.2428650628729,7.15018444700115,270,30.3635820572873,26.2770767884259,20.7401939265881,267.697037870629,0.42422421512942,71.4056275056488,2.865382,74.2710095056488,2.17823573437448,38.3684716116395,10.6220631183301,0.214159309445555,10.9860097972336,5.12143253143647,3.91525540318914,0,0,0.550237152550383,51.8156588776158,11.0785301380376,0,4.02488255447843,66.9190715701319,"HighT1"
20.1,2.68137880887464,1.34326351612885,0.334612651240705,24.4357719567498,0.987976673750284,82.8299587283167,21.6607054259124,8.79372258481518,0,0,0,3.82151113792196,10.4921259196727,8.53282430530651,270,32.4658910531382,27.2615051269531,21.4293707884509,296.253470482847,0.427539493231083,82.9569258543448,3.079722,86.0366478543448,2.1796274881221,45.6813915168116,12.2178859783749,0.493988336875142,12.7411082819172,5.24606295983634,4.39686129240759,0,0,0.550423452300368,61.076483672154,12.847035188368,0,4.519973408595,78.443492269117,"HighT1"
21.1,2.67595887315586,1.34068940443732,0.335815879032213,27.1794156444967,1.94774792219094,96.2838831414701,25.107901991987,9.55008366766262,0,0,0,3.82574299948681,10.7684871483258,9.94224942997477,270,34.5026173046534,28.1900486026492,22.0768902969915,324.893928358423,0.43066717380946,94.4789880511101,3.300462,97.7794500511101,2.1762320783127,53.1130662857224,13.5897078222484,0.973873961095468,14.4668224957369,5.38424357416291,4.77504183383131,0,0,0.550564254622445,70.4278594559527,14.5859031059896,0,4.90874300517858,89.9225055671209,"HighT1"
22.1,2.72338712984899,1.33797943657793,0.33517235110933,29.4103582351313,3.40981773346115,110.17094350273,28.6549249035912,10.1373158937719,0,0,0,3.97924426724474,10.9074883304266,11.401366303894,270,36.5397141032216,29.0648804155621,22.6847861429258,354.117233507962,0.433592728184344,106.233999043894,3.527602,109.761601043894,2.19826945876812,60.786154903312,14.7051791175657,1.70490886673057,16.317084585418,5.4537441652133,5.06865794688596,0,0,0.550670670728229,80.0431781138331,16.450397756347,0,5.21058036939876,101.704156239579,"HighT1"
23.1,2.74325023338426,1.3616935649245,0.334494859144482,31.0539119902656,5.37256757145913,124.340538618339,32.2643893148808,10.6169447662595,0,0,0,3.99755338997081,11.2044607994719,12.8940183769278,270,38.5551016819839,29.8882671645545,23.2550771881179,383.627691321122,0.436300175478273,118.091911742514,3.761142,121.853053742514,2.21971932872662,68.6172784976336,15.5269559951328,2.68628378572956,18.1309713524258,5.60223039973594,5.30847238312975,0,0,0.55075109829081,89.7730796221333,18.2781447706763,0,5.45710960985738,113.508334002667,"HighT1"
24.1,2.75514366121188,1.37162511669213,0.340423391231124,32.159185945329,7.73349222539149,138.723968931068,35.9198469598711,11.0185438446377,0,0,0,4.05751900594957,11.3744712687027,14.4126142885881,270,40.5455644747959,30.6625255288456,23.7897485892066,413.306809481088,0.438758252696388,129.933417319337,4.001082,133.934499319337,2.23359608456757,76.5682916098283,16.0795929726645,3.86674611269574,19.9886829829103,5.68723563435136,5.50927192231886,0,0,0.550811884134974,99.5449003667707,20.1499461902711,0,5.66353153614378,125.358378093186,"HighT1"
25.1,2.75849877087299,1.37757183060594,0.342906279173033,32.8463295484384,10.3278985585538,153.256083687196,39.6056979365191,11.3514909065056,0,0,0,4.07193785339325,11.5460247179017,15.9499343317304,270,42.5084370196301,31.3899879035846,24.2907376402581,443.046947770219,0.441213062072172,141.717187210445,4.247422,145.964609210445,2.23948844032598,84.6030090094633,16.4231647742192,5.16394927927688,21.8388178949562,5.77301235895083,5.67574545325282,0,0,0.550857825087703,109.299203579393,22.0139625139372,0,5.83466632594389,137.147832419274,"HighT1"
26.1,2.75547987504815,1.3792493854365,0.344392957651485,33.2495442900216,12.9933627907308,167.884868664214,43.3096119961181,11.6201217100054,0,0,0,4.08966494069769,11.6499986446827,17.5001560375035,270,44.441573900186,32.0729753180834,24.7599233612028,472.751562228151,0.443754211988913,153.388225646055,4.500162,157.888387646055,2.23956110906806,92.6925123508589,16.6247721450108,6.49668139536538,23.6996384684079,5.82499932234133,5.81006085500269,0,0,0.550892546512843,118.994792828715,23.8886007163208,0,5.97274255894276,148.856136103978,"HighT1"
27.1,2.6461045631276,1.37773993752407,0.344812346359124,33.4694325550528,15.4786851781061,182.047178154449,46.8899717748532,11.831140554578,0,0,0,3.87246129832463,11.7264967604942,19.0032249963185,268.889632805303,46.2467833533562,32.7137762880755,25.2099528737621,501.288841922812,0.446382179195597,164.343624059594,4.759302,169.102926059594,2.1843284235054,100.525201575384,16.7347162775264,7.73934258905306,25.3812165365889,5.86324838024711,5.91557027728901,0,0,0.550918788401444,128.190913721683,25.5822419245837,0,6.0812062450531,159.854361891319,"HighT1"
28.1,2.62302781879848,1.3230522815638,0.344434984381019,33.611577365607,17.8039083010534,196.147807109328,50.4499935057184,11.9405324002236,0,0,0,3.94410779423008,11.4374103925242,20.5017514139367,267.709038569472,48.0096830147656,33.3146305077859,25.6328398449146,529.486981287813,0.449097440441211,175.063801683682,5.024842,180.088643683682,2.14525754237165,108.324779261632,16.8057886828035,8.90195415052671,27.1970506499742,5.71870519626209,5.97026620011181,0,0,0.550938621594194,137.249790591261,27.4111497217092,0,6.13743365371494,170.798373966685,"HighT1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0,"LowShort"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,9.58161431022669,8.33944886316169,0,0.336480658603017,0,0.0921,0.0921,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0,"LowShort"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,1.23200622673098,-0.0101592203340122,0,0.343221217469851,0,0.1906,0.1906,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0,"LowShort"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,2.083773437321,0.841607990256007,0,0.349620240794961,0,0.2955,0.2955,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0,"LowShort"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0.0653589871414036,3.06025960378327,1.81809415671827,0.167456353201786,0.355714408728464,0,0.4068,0.4068,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0,"LowShort"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0.228498457250912,4.1159481935147,2.87378274644971,0.560253047874724,0.36153631035167,0,0.5245,0.5245,0,0,0,0,0,0,0,0,0,0.511460396204639,0,0,0,0,0,"LowShort"
6,0.161837638511311,0,0,0.127684845271,0,0.197322435941863,0.0650014562425726,0,0,0,0,0.154272841998579,0,0.0247951095051804,310,0.526512085754854,5.21842430492807,3.97625885786308,1.36892903038894,0.367114590281059,0.365457163735253,0.6486,1.01405716373525,0.0809188192556554,0.111058772723522,0.0638424226355001,0,0.109637149120576,0,0,0,0,0.521116610307865,0.259108479263811,0.111046491113062,0,0,0.370154970376872,"LowShort"
7,0.250613183764919,0.0809188192556554,0,0.349616448311606,5.36182255422435e-11,0.578574942625488,0.185638278198143,0.0809188192556554,0,0,0,0.189594046194543,0.231409262997869,0.0683813184372329,310,0.976787745228428,6.3437670006694,5.1016015536044,2.77581868429905,0.372474095272252,1.00783255954737,0.7791,1.78693255954737,0.165766001510287,0.323478130531361,0.174808224155803,2.68091127711217e-11,0.187616162196343,0.115704631498934,0.0404594096278277,0,0,0.528414619931099,0.671926998693635,0.1898410021279,0,0.0415922730974069,0.903360273918942,"LowShort"
8,0.351236140111297,0.125306591882459,0.0202297048139139,0.691480242461538,4.69189825682105e-09,1.22803397850464,0.383902845132469,0.249188120153783,0,0,0,0.316383922492102,0.395467515530792,0.137837345525675,310,1.58602540937068,7.47402653652631,6.23186108946131,4.95743084743302,0.377636020823995,1.94953320565028,0.916,2.86553320565028,0.248386218403835,0.682935662015157,0.345740121230769,2.34594912841053e-09,0.350143383812285,0.197733757765396,0.124594060076891,0,0,0.533930336949326,1.29107797946197,0.353986267761405,0,0.128082693759044,1.77314694098242,"LowShort"
9,0.453493793621169,0.175618070055648,0.0313266479706149,1.17272747375382,1.04323787019191e-07,2.23169909259184,0.680885334209439,0.484427676554182,0,0,0,0.425784741725371,0.664400291192933,0.240953109028119,310,2.35268747880529,8.59565276064296,7.35348731357796,8.06786574053866,0.382618057782124,3.28065816751346,1.0593,4.33995816751346,0.330219255823716,1.23632610080998,0.586363736876909,5.21618935095956e-08,0.553335037967405,0.332200145596467,0.242213838277091,0,0,0.538099026194173,2.17508105850935,0.55903360460504,0,0.24899582574885,2.98311048886324,"LowShort"
10,0.554097365348252,0.226746896810584,0.0439045175139121,1.80517397975843,1.18331811319279e-06,3.66743976693847,1.0945229877394,0.768094078182337,0,0,0,0.567047583739402,0.957589252360664,0.38554214326,310,3.26894195458817,9.69843346018234,8.42975631263189,12.2272010841647,0.387434538943545,5.03507987748478,1.209,6.24407987748478,0.412374389836374,2.02649095509923,0.902586989879216,5.91659056596393e-07,0.8307852857394,0.478794626180332,0.384047039091169,0,0,0.54124965374861,3.37420423591193,0.838928242282123,0,0.394800356185721,4.60793283437977,"LowShort"
11,0.651527878730897,0.277048682674126,0.0566867242026461,2.59336062252525,8.69668542531151e-06,5.59753937401136,1.63818175921936,1.090845640432,0,0,0,0.709252097697761,1.31021421674222,0.57857072162603,310,4.32227362774366,10.7747373112892,9.25630621482428,17.514751217535,0.392096585660212,7.25161820727354,1.3651,8.61671820727354,0.492631642803834,3.0880550478187,1.29668031126263,4.34834271265576e-06,1.17371692845856,0.655107108371111,0.545422820216,0,0,0.543630846829636,4.92336707324821,1.18478558714151,0,0.560694659182048,6.66884731957176,"LowShort"
12,0.745000668369416,0.325763939365448,0.0692621706685315,3.53576238027698,4.6751725949101e-05,8.06441106002382,2.32004419743248,1.44211773646752,0,0,0,0.860889573967538,1.69278097058291,0.825412222777368,310,5.49689963763095,11.818953327616,10.0494635072631,23.9668283516583,0.396612254443093,9.94074583582897,1.5276,11.468345835829,0.570013389201698,4.44491164140059,1.76788119013849,2.33758629745505e-05,1.59046688570001,0.846390485291454,0.721058868233759,0,0,0.545430513845542,6.84491071472054,1.60502393172125,0,0.741248516544304,9.19118316298609,"LowShort"
13,0.833814075486364,0.372500334184708,0.0814409848413621,4.62615119682189,0.000197951601384962,11.0893195821735,3.14313464943906,1.81228702326712,0,0,0,1.01063426968663,2.1038692268311,1.12940804743627,310,6.77508081898579,12.8270644692231,10.8078216867251,31.5785262868998,0.400986683566156,13.1013786708847,1.6965,14.7978786708847,0.643877697256217,6.1093638148049,2.31307559841095,9.8975800692481e-05,2.07688445956284,1.05193461341555,0.906143511633562,0,0,0.546790672916198,9.14749622920706,2.09545785033125,0,0.931515529959302,12.1744696094976,"LowShort"
14,0.917198323369647,0.416907037743182,0.093125083546177,5.85480866183499,0.000693907983558478,14.6735533279786,4.10581523429018,2.19300333545993,0,0,0,1.15756533123749,2.52580863340887,1.49176802229939,310,8.13835636513887,13.7963168560373,11.5307124861094,40.3088679118189,0.405222239670334,16.715123449576,1.8718,18.586923449576,0.713615222329503,8.08266067513901,2.9274043309175,0.000346953991779239,2.63169028276383,1.26290431670443,1.09650166772997,0,0,0.547818659027593,11.8269841663424,2.65480101852275,0,1.1272037144264,15.6089888992915,"LowShort"
15,0.994408782854467,0.458599161684824,0.104226759435795,7.20949766932228,0.00208707879030316,18.8013406272297,5.20260017688984,2.57699963526639,0,0,0,1.29657661104672,2.94873614089249,1.9117497717971,310,9.56865744296104,14.7249593839309,12.2180285492491,50.088338461718,0.409318664367508,20.753411207605,2.0535,22.806911207605,0.778617351987543,10.3565451995134,3.60474883466114,0.00104353939515158,3.24958839396828,1.47436807044624,1.28849981763319,0,0,0.548595594217028,14.86853723955,3.27771343803226,0,1.32457781252692,19.4708284901091,"LowShort"
16,1.06486140026325,0.497204391427233,0.114649790421206,8.67614601331665,0.00553129903323868,23.4437209003486,6.42512797088265,2.95785214354187,0,0,0,1.42598735073638,3.36025826419847,2.38701443417826,310,11.0492060589804,15.6120365234656,12.8700875808857,60.8274967663179,0.413273220844477,25.1791769791739,2.2416,27.4207769791739,0.838357791055845,12.9153676672634,4.33807300665832,0.00276564951661934,3.92555766080952,1.68012913209923,1.47892607177094,0,0,0.549182789201368,18.2493224597664,3.95913198755279,0,1.52033600178052,23.7287904490997,"LowShort"
17,1.12820533159166,0.532430700131625,0.124301097856808,10.2391881804149,0.0131830172990918,28.5625813069444,7.76312688815743,3.32987681544489,0,0,0,1.54379137331815,3.75190499291984,2.91404931411145,310,12.5651084746261,16.4572221047022,13.4875271146483,72.4252607785955,0.417080840466936,29.9513195090951,2.4361,32.3874195090951,0.892468564790046,15.7383153105279,5.11959409020746,0.0065915086495459,4.65345913073779,1.87595249645992,1.66493840772245,0,0,0.549626581623596,21.9412143359012,4.6928660865231,0,1.71155668313867,28.3456371055629,"LowShort"
18,1.18431234801665,0.564102665795829,0.133107675032906,11.8815372039078,0.028707521206242,34.1142195749014,9.20523912229947,3.68814725532183,0,0,0,1.64935779688774,4.11660145657874,3.48856759006159,310,14.1036094974106,17.26068519208,14.0712223344817,84.7757544730192,0.420734269383447,35.0269501050051,2.637,37.6639501050051,0.940761344422693,18.8013935824815,5.94076860195391,0.014353760603121,5.42729845959361,2.05830072828937,1.84407362766091,0,0,0.549961992720897,25.9130576695721,5.47287155713987,0,1.89570768923542,33.2816369159474,"LowShort"
19,1.23321327264048,0.592156174008325,0.141025666448957,13.5842329611586,0.0578348944292881,40.0520769374393,10.7396322477648,4.02854757615056,0,0,0,1.74227734917695,4.45000539448941,4.10583140004159,310,15.6540519245363,18.0229814024028,14.6222215336191,97.773188313612,0.42422421512942,40.3634169368741,2.8443,43.2077169368741,0.983197556548879,22.0789541687404,6.79211648057928,0.028917447214644,6.24095479847085,2.22500269724471,2.01427378807528,0,0,0.550215490974941,30.1322818453942,6.29297730017907,0,2.07067345414139,38.4959325997147,"LowShort"
20,1.2750246383835,0.616606636320238,0.148039043502081,15.3259117076309,0.108859880885369,46.3285911235448,12.3543965693873,4.34778700409025,0,0,0,1.82262258961244,4.74941861312034,4.76088298956115,310,17.2076409790175,18.7449645996094,15.1416952439237,111.314849954368,0.427539493231083,45.9190703980192,3.058,48.9770703980192,1.01983515910291,25.544737056553,7.66295585381545,0.0544299404426845,7.08850957949988,2.37470930656017,2.17389350204512,0,0,0.550407080833835,34.5658818269367,7.14721674833286,0,2.23476252010239,43.9478610953719,"LowShort"
21,1.31444793292408,0.637512319191748,0.15415165908006,17.088207873002,0.193233234119536,52.9183038361914,14.0434060767929,4.64334945211302,0,0,0,1.89994079568851,5.01365481871643,5.45099692917455,310,18.7641297131412,19.4277150406016,15.6308960730683,125.349457030906,0.43066717380946,51.6786024634971,3.2781,54.9567024634971,1.05305595559795,29.184650382683,8.54410393650102,0.0966166170597678,7.9716734362407,2.50682740935821,2.32167472605651,0,0,0.550551881334215,39.1986040885927,8.03732290455202,0,2.38668161838609,49.6226086115308,"LowShort"
22,1.37162467600083,0.657223966462042,0.159378079797937,18.8743468657553,0.327914381787299,59.8963667984246,15.8262589914481,4.91566831401363,0,0,0,2.01208382900513,5.25646550651665,6.18397975942482,310,20.3539893027385,20.0724808882734,16.0911270008701,140.039554721376,0.433592728184344,57.7406555843182,3.5046,61.2452555843182,1.0941133611304,33.0401732789247,9.43717343287764,0.163957190893649,8.91917141022661,2.62823275325833,2.45783415700681,0,0,0.550661319198157,44.0939641055812,8.99229157096304,0,2.52665351340301,55.6129091899472,"LowShort"
23,1.41793887771569,0.685812338000415,0.16430599161551,20.6457645930387,0.532791956276774,67.204782421795,17.6884216091346,5.17693042694442,0,0,0,2.08321514797854,5.54122918663569,6.95367539329428,310,21.9641218916657,20.6806306414157,16.5237164041384,155.265577848044,0.436300175478273,64.0474339712148,3.7375,67.7849339712148,1.13402860366581,37.0792289075446,10.3228822965194,0.266395978138387,9.88581837855657,2.77061459331785,2.58846521347221,0,0,0.550744030556424,49.2009864344092,9.96653161775337,0,2.66094223944943,61.828460291612,"LowShort"
24,1.46019928925061,0.708969438857845,0.171453084500104,22.3671008463878,0.830878429472452,74.8132009647931,19.6224719689918,5.43048569089269,0,0,0,2.16303853337761,5.78461273155294,7.75679850650523,310,23.5910641338619,21.2536145159162,16.9299984623297,170.969434217392,0.438758252696388,70.5546047422911,3.9768,74.5314047422911,1.17031090630428,41.2849997356492,11.1835504231939,0.415439214736226,10.8927552511847,2.89230636577647,2.71524284544634,0,0,0.550806542456236,54.4939245509068,10.981346159992,0,2.79126964511884,68.2665403560176,"LowShort"
25,1.49797774634224,0.730099644625305,0.177242359714461,24.0005378523224,1.24577493277342,82.6908943385553,21.6209050206457,5.67414123248599,0,0,0,2.22651627355974,6.02117191121183,8.59000757809578,310,25.2316926469039,21.7929331879172,17.3112978839557,187.095151311917,0.441213062072172,77.2376344451662,4.2225,81.4601344451661,1.20265987534101,45.6404509583256,12.0002689261612,0.622887466386712,11.9237106471027,3.01058595560591,2.83707061624299,0,0,0.550853787933761,59.9481185272685,12.020327700042,0,2.9165085934978,74.8849548208083,"LowShort"
26,1.50315311624989,0.748988873171122,0.182524911156326,25.4827341074571,1.78666403126513,90.6640357708101,23.6399832503784,5.90494675892968,0,0,0,2.22619709707368,6.22993692772129,9.43478895169681,309.335035193131,26.8434737503072,22.3001126052297,17.6728760317947,203.28848713753,0.443754211988913,83.9019768979547,4.4746,88.3765768979547,1.21733345028867,50.0494123612535,12.7413670537285,0.893332015632565,12.933090173726,3.11496846386065,2.95247337946484,0,0,0.550889495297532,65.4252195809313,13.0374642048221,0,3.03514263408985,81.4978264198433,"LowShort"
27,1.52814619006423,0.751576558124947,0.187247218292781,26.8138579153522,2.46827835645652,98.819773082072,25.7021222251387,6.10722824648827,0,0,0,2.29523027918759,6.32966537091674,10.3002466356455,308.592768347328,28.4555131772068,22.776683808072,18.0126785192053,219.725417476259,0.446382179195597,90.6516860388697,4.7331,95.3847860388697,1.23348498324098,54.5600098588587,13.4069289576761,1.23413917822826,13.9986762521631,3.16483268545837,3.05361412324414,0,0,0.55091648234252,71.0008882912208,14.1112318552355,0,3.13911531869497,88.2512354651512,"LowShort"
