"Age","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","SPHA","BA","HT","GCL","Vol","dens","CTREES","CSHRUB","CSTAND","CFAS","CSTEM","C_branch_live","C_branch_dead","CROOTL","CROOTD","C_needle_litter","C_branch_litter","C_stem_litter","Plot"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523.841025,10.0972866316705,2.80339704253169,2.80339704253169,27.2045942994788,0.349620240794961,0,0.2955,0.2955,0,0,0,0,0,0,0,0,0,"A2552"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.6805863683,44.0916632340998,4.13620842822046,4.13620842822046,108.164222511277,0.355714408728464,0,0.4068,0.4068,0,0,0,0,0,0,0,0,0,"A2552"
5,28.2289931705843,0,0,20.6447287452033,0,28.677281480149,9.86440204507047,0,0,0,0,25.1013056934918,0,4.03564799404201,2521.21112108403,89.5467049404685,5.5814839058233,5.5814839058233,239.227070985893,0.36153631035167,58.2761795642704,0.5245,58.8006795642705,14.1144965852921,16.3564647370955,10.3223643726017,0,17.4828538692811,0,0,0,0,"A2552"
6,24.3885850479398,14.1144965852921,0,20.6447287452033,20.1327041299036,59.7900906203238,20.1135046990861,14.1144965852921,0,0,0,11.7743128658622,37.6519585402377,7.94521613798942,2517.63770136518,121.082374133091,7.10050210274498,7.10050210274498,366.735032156721,0.367114590281059,115.335046978565,0.6486,115.983646978565,19.251540816616,33.8676533791566,10.3223643726017,10.0663520649518,15.9439087824742,18.8259792701189,7.05724829264607,0,0,"A2552"
7,17.6032923382188,12.1942925239699,3.52862414632303,20.6447287452033,34.5684196155357,87.3419942849151,28.8315433707125,33.8026825604342,0,0,0,13.3886044019591,35.7344093981074,11.0950525549266,2511.12721337187,135.836694081659,8.66441686096293,8.05024714687209,468.406463902632,0.372474095272252,149.366821970153,0.7791,150.145921970153,16.6631045042558,49.2185234199209,10.3223643726017,17.2842098077679,21.1100738863358,17.8672046990537,16.9013412802171,0,0,"A2552"
8,15.4188543842043,8.80164616910939,3.04857313099247,20.6447287452033,47.0740625876953,116.327211710064,37.6800484538934,47.8737192422556,0,0,0,11.6566151788259,37.2354231140302,14.1948601415904,2502.83048220554,145.080120544221,10.2511597538346,8.68883119944164,565.771346662619,0.377636020823995,179.977871428932,0.916,180.893871428932,13.6345368421531,65.2610359258273,10.3223643726017,23.5370312938476,24.6683318163597,18.6177115570151,23.9368596211278,0,0,"A2552"
9,14.6370717623311,7.70942719210216,2.20041154227735,20.6447287452033,59.0278701984415,149.072274980329,47.3692468314122,54.7455426808862,0,0,0,13.224216822129,35.3579258629734,17.559062157439,2493.30536073924,152.7805905976,11.8435958257458,9.27887406044148,667.250800260458,0.382618057782124,210.773889387762,1.0593,211.833189387762,12.2734552483553,83.3156685688838,10.3223643726017,29.5139350992207,30.2967318267706,17.6789629314867,27.3727713404431,0,0,"A2552"
10,14.205666451022,7.31853588116554,1.92735679802554,20.6447287452033,70.6766855552754,186.183210407083,58.0609271080124,58.0537794153576,0,0,0,13.5477309033407,36.8081296474208,21.296390498602,2482.7033545433,160.01407735151,13.4283218472344,9.82599587875698,774.761040872514,0.387434538943545,244.361570705254,1.209,245.570570705254,11.7257795651066,103.739800452842,10.3223643726017,35.3383427776377,35.8043290056765,18.4040648237104,29.0268897076788,0,0,"A2552"
11,13.8031591895758,7.10283322551102,1.82963397029139,20.6447287452033,81.8647683914354,227.356647986497,69.658411719689,59.8553744819361,0,0,0,14.4043141457255,37.989498585773,25.4141314137716,2471.04941871766,166.934753247669,14.9948325690744,10.3348814586163,887.55657461935,0.392096585660212,279.961750927704,1.3651,281.326850927704,11.3678131926891,126.385389700134,10.3223643726017,40.9323841957177,42.0313629327073,18.9947492928865,29.927687240968,0,0,"A2552"
12,13.3706589909204,6.90157959478788,1.77570830637776,20.6447287452033,92.3655975717653,271.900062957199,81.9705565752477,60.8015513607738,0,0,0,14.7459714404617,39.8414305397593,29.8712596382022,2458.35843885385,173.477361919199,16.5349153998866,10.8094697800866,1004.05941132457,0.396612254443093,317.094552860349,1.5276,318.622152860349,11.023973446043,150.8856612977,10.3223643726017,46.1827987858826,48.3582640078547,19.9207152698797,30.4007756803869,0,0,"A2552"
13,12.9098571134973,6.68532949546018,1.72539489869697,20.6447287452033,101.990753772564,318.991625624936,94.7843707180761,61.1193389006846,0,0,0,15.0616314622186,41.2428438197771,34.603845209908,2444.66789593147,179.557514870396,18.0421957809798,11.2531031837904,1122.55778828394,0.400986683566156,354.879859880511,1.6965,356.576359880511,10.6602907538272,176.797735417422,10.3223643726017,50.9953768862821,54.9230010901474,20.6214219098885,30.5596694503423,0,0,"A2552"
14,12.4306491269425,6.45492855674863,1.67133237386505,20.6447287452033,110.614217183357,367.81092669373,107.896627517715,60.9246086896244,0,0,0,15.1185887193202,42.389012226821,39.5393940503895,2430.04161533011,185.119367728732,19.511786816404,11.6686432371537,1241.47000396161,0.405222239670334,392.747506941858,1.8718,394.619306941858,10.2784550287781,203.67516037206,10.3223643726017,55.3071085916784,61.5076081185178,21.1945061134105,30.4623043448122,0,0,"A2552"
15,11.9410127506235,6.21532456347126,1.61373213918716,20.6447287452033,118.168507462012,417.604901409695,121.127270896692,60.3060696479018,0,0,0,15.063381092288,43.0246089478544,44.6056823786301,2414.56449489654,190.140146822515,20.9400138028542,12.0585607055666,1359.44088617871,0.409318664367508,430.15761001678,2.0535,432.21111001678,9.88503472664098,231.105291894163,10.3223643726017,59.0842537310061,68.0953259944899,21.5123044739272,30.1530348239509,0,0,"A2552"
16,11.4465803192131,5.97050637531177,1.55383114086781,20.6447287452033,124.633215116841,467.717952019199,134.324078053277,59.3409088648039,0,0,0,14.8594697692023,43.2468839334021,49.7360165343056,2398.33509172839,194.623671185391,22.3241942315185,12.4250060656658,1475.36675867522,0.413273220844477,466.737085435814,2.2416,468.978685435814,9.48545891769635,258.726984276752,10.3223643726017,62.3166075584206,74.5917739112397,21.623441966701,29.6704544324019,0,0,"A2552"
17,10.9515902301194,5.72329015960655,1.49262659382794,20.6447287452033,130.023058697226,517.601288272025,147.362888373311,58.0964492704289,0,0,0,14.5626537511415,43.0477089418364,54.8719757213932,2381.45857629185,198.592322195141,23.6624599039245,12.7698653370682,1588.38706320626,0.417080840466936,502.18912937806,2.4361,504.62522937806,9.08375349177693,286.236631996709,10.3223643726017,65.0115293486129,80.9627710622264,21.5238544709182,29.0482246352144,0,0,"A2552"
18,10.4595498355058,5.47579511505968,1.43082253990164,20.6447287452033,134.377645773911,566.810342970899,160.145597978403,56.6304942993133,0,0,0,14.1803731417723,42.5068809187937,59.9644367035705,2364.0409455396,202.080106983597,24.953611678038,13.0948046531834,1697.86035567109,0.420734269383447,536.313334011167,2.637,538.950334011167,8.68308374523355,313.387389837235,10.3223643726017,67.1888228869557,87.1629855600879,21.2534404593969,28.3152471496567,0,0,"A2552"
19,9.97351750891764,5.22977491775289,1.36894877876492,20.6447287452033,137.753327475898,614.995805110162,172.597133496975,54.9922318476364,0,0,0,13.7405551480444,41.6738625536795,64.9735064958796,2346.18470622807,205.127346949742,26.1969999259191,13.4013060553881,1803.33398327702,0.42422421512942,568.971696039457,2.8443,571.815996039457,8.28612060271772,339.984655803021,10.3223643726017,68.876663737949,93.1688443225098,20.8369312768397,27.4961159238182,0,0,"A2552"
20,9.49616938073772,4.98675875445882,1.30744372943822,20.6447287452033,140.216948747886,661.891754194803,184.662095538827,53.2234487546349,0,0,0,13.2565774519404,40.6142867478328,69.8678260304273,2327.98593517869,207.7768718414,27.3924255371094,13.6906963675584,1904.51260822655,0.427539493231083,600.084019038094,3.058,603.142019038094,7.89518593231738,365.879790112615,10.3223643726017,70.1084743739431,98.9593364953835,20.3071433739164,26.6117243773174,0,0,"A2552"
21,9.09839227792152,4.74808469036886,1.2466896886147,20.6447287452033,141.934376539098,707.634126199844,196.386324587466,51.3597012389985,0,0,0,12.8859669830188,39.3797238168703,74.6582395018794,2309.53249715345,210.145454279626,28.5400575332382,13.9641705771736,2001.93358025277,0.43066717380946,629.988177134642,3.2781,633.266277134642,7.54658332845254,391.146182850862,10.3223643726017,70.9671882695491,104.636145785242,19.6898619084352,25.6798506194993,0,0,"A2552"
22,8.8959643068798,4.54919613896076,1.18702117259221,20.6447287452033,143.225145154362,753.004191886549,207.978102174659,49.4655856887036,0,0,0,12.8157413963397,38.2312179066259,79.4239573430149,2290.889184718,212.46039902102,29.6403642454119,14.2228247772945,2097.44585934339,0.433592728184344,659.710425956945,3.5046,663.215025956945,7.31609080921639,416.214074614782,10.3223643726017,71.6125725771808,110.396921785499,19.115608953313,24.7327928443518,0,0,"A2552"
23,8.64719887832372,4.4479821534399,1.13729903474019,20.6447287452033,144.06471232724,797.679481744414,219.361233484488,47.6763538740476,0,0,0,12.4763118420882,37.5745966896901,84.1289956601424,2272.07694928978,214.682010819056,30.6940556572996,14.4676944785292,2190.52034109444,0.436300175478273,688.919447216908,3.7375,692.656947216908,7.1162400332519,440.904238702278,10.3223643726017,72.0323561636198,115.918772663288,18.787298344845,23.8381769370238,0,0,"A2552"
24,8.40254266835614,4.32359943916186,1.11199553835998,20.6447287452033,144.488179714303,841.559093224372,230.515375162367,46.029063111449,0,0,0,12.2438223412357,36.7502741741835,88.7608031742942,2253.12406649799,216.81703775331,31.7020350047187,14.6997182675785,2281.08832343266,0.438758252696388,717.414738646643,3.9768,721.391538646643,6.91906882293898,465.159948199333,10.3223643726017,72.2440898571517,121.379598751801,18.3751370870917,23.0145315557245,0,0,"A2552"
25,8.15982098657842,4.20127133417807,1.08089985979046,20.6447287452033,144.529218285591,884.56146283933,241.424324350996,44.5017159213486,0,0,0,11.9358324164809,36.0058651154616,93.3090843478684,2234.05712549068,218.872464281546,32.6653580941296,14.9197563234279,2369.11460395718,0.441213062072172,745.177112101413,4.2225,749.399612101413,6.72099609027347,488.935273593599,10.3223643726017,72.2646091427955,126.680078383738,18.0029325577308,22.2508579606743,0,0,"A2552"
26,7.92458198952201,4.07991049328921,1.05031783354452,20.6447287452033,144.227313684797,926.649210396245,252.082413832123,43.0647530161422,0,0,0,11.6600350897838,35.186563880143,97.7684239312689,2214.90093220619,220.85549305287,33.5851990896974,15.1285990793278,2454.59421524009,0.443754211988913,772.169126446031,4.4746,776.643726446031,6.52740515817787,512.208817163757,10.3223643726017,72.1136568423983,131.871224460953,17.5932819400715,21.5323765080711,0,0,"A2552"
